ID,Year,Age_Group,State,Medicare_Medicaid_Status,Race,Sex,Medicare_Enrollment_Status,Age_Grouping,Urban_Rural_Description,Total_Eligible_Users,Total_Medicare_Enrollment,Total_Telehealth_Users,Percentage_of_Medicare_Telehealth_Users
18786,2022,All,Rhode Island,All,All,All,Disabled,All,All,8802.0,9411.8333333,4562.0,0.5183
18787,2022,All,Rhode Island,All,All,All,ESRD,All,All,641.0,545.91666667,312.0,0.4867
18788,2022,All,Rhode Island,All,All,Female,All,All,All,46272.0,45917.25,19804.0,0.428
18789,2022,All,Rhode Island,All,All,Male,All,All,All,35400.0,37064.25,13194.0,0.3727
18790,2022,All,Rhode Island,All,American Indian/Alaska Native,All,All,All,All,110.0,105.41666667,57.0,0.5182
18791,2022,All,Rhode Island,All,Asian/Pacific Islander,All,All,All,All,1221.0,1328.75,369.0,0.3022
18792,2022,All,Rhode Island,All,Black/African American,All,All,All,All,2250.0,2424.0,876.0,0.3893
18793,2022,All,Rhode Island,All,Hispanic,All,All,All,All,4659.0,4811.4166667,1869.0,0.4012
18794,2022,All,Rhode Island,All,Non-Hispanic White,All,All,All,All,69894.0,70600.666667,28440.0,0.4069
18795,2022,All,Rhode Island,Medicare & Medicaid,All,All,All,All,All,14347.0,13400.416667,6472.0,0.4511
18796,2022,All,Rhode Island,Medicare Only,All,All,All,All,All,67325.0,69581.083333,26526.0,0.394
18873,2023,All,Rhode Island,All,All,All,All,All,All,77122.0,77678.083333,23836.0,0.3091
18874,2023,All,Rhode Island,All,All,All,All,All,Rural,207.0,204.75,57.0,0.2754
18875,2023,All,Rhode Island,All,All,All,All,All,Urban,76911.0,77459.583333,23778.0,0.3092
18876,2023,0-64,Rhode Island,All,All,All,All,0-64,All,7686.0,8017.6666667,2882.0,0.375
18877,2023,65-74,Rhode Island,All,All,All,All,65-74,All,32995.0,33344.416667,9571.0,0.2901
18878,2023,75-84,Rhode Island,All,All,All,All,75-84,All,25772.0,26020.416667,8136.0,0.3157
18879,2023,85 and over,Rhode Island,All,All,All,All,85 and over,All,10669.0,10295.583333,3247.0,0.3043
18880,2023,All,Rhode Island,All,All,All,Aged,All,All,69084.0,69356.083333,20802.0,0.3011
18881,2023,All,Rhode Island,All,All,All,Disabled,All,All,7434.0,7810.8333333,2801.0,0.3768
18882,2023,All,Rhode Island,All,All,All,ESRD,All,All,604.0,511.16666667,233.0,0.3858
18883,2023,All,Rhode Island,All,All,Female,All,All,All,43663.0,42949.333333,14359.0,0.3289
18884,2023,All,Rhode Island,All,All,Male,All,All,All,33459.0,34728.75,9477.0,0.2832
18885,2023,All,Rhode Island,All,American Indian/Alaska Native,All,All,All,All,91.0,88.833333333,28.0,0.3077
18886,2023,All,Rhode Island,All,Asian/Pacific Islander,All,All,All,All,1059.0,1116.5,178.0,0.1681
18887,2023,All,Rhode Island,All,Black/African American,All,All,All,All,2006.0,2086.4166667,507.0,0.2527
18888,2023,All,Rhode Island,All,Hispanic,All,All,All,All,3896.0,3920.4166667,897.0,0.2302
18889,2023,All,Rhode Island,All,Non-Hispanic White,All,All,All,All,66397.0,66721.666667,21163.0,0.3187
18890,2023,All,Rhode Island,Medicare & Medicaid,All,All,All,All,All,12260.0,10955.416667,3973.0,0.3241
18891,2023,All,Rhode Island,Medicare Only,All,All,All,All,All,64862.0,66722.666667,19863.0,0.3062
19002,2020,All,South Carolina,All,All,All,All,All,All,660298.0,671168.58333,249151.0,0.3773
19003,2020,All,South Carolina,All,All,All,All,All,Rural,124081.0,126403.0,40660.0,0.3277
19004,2020,All,South Carolina,All,All,All,All,All,Urban,535863.0,544378.5,208369.0,0.3888
19005,2020,0-64,South Carolina,All,All,All,All,0-64,All,77152.0,80174.0,34743.0,0.4503
19006,2020,65-74,South Carolina,All,All,All,All,65-74,All,330006.0,338290.66667,118797.0,0.36
19007,2020,75-84,South Carolina,All,All,All,All,75-84,All,185106.0,186602.75,70986.0,0.3835
19008,2020,85 and over,South Carolina,All,All,All,All,85 and over,All,68034.0,66101.166667,24625.0,0.362
19009,2020,All,South Carolina,All,All,All,Aged,All,All,578581.0,586916.58333,212435.0,0.3672
19010,2020,All,South Carolina,All,All,All,Disabled,All,All,71788.0,75245.666667,32229.0,0.4489
19011,2020,All,South Carolina,All,All,All,ESRD,All,All,9929.0,9006.3333333,4487.0,0.4519
19012,2020,All,South Carolina,All,All,Female,All,All,All,369747.0,368334.25,145462.0,0.3934
19013,2020,All,South Carolina,All,All,Male,All,All,All,290551.0,302834.33333,103689.0,0.3569
19014,2020,All,South Carolina,All,American Indian/Alaska Native,All,All,All,All,388.0,410.08333333,199.0,0.5129
19015,2020,All,South Carolina,All,Asian/Pacific Islander,All,All,All,All,4367.0,4779.5833333,1444.0,0.3307
19016,2020,All,South Carolina,All,Black/African American,All,All,All,All,112719.0,116372.08333,40021.0,0.3551
19017,2020,All,South Carolina,All,Hispanic,All,All,All,All,6873.0,7397.8333333,2602.0,0.3786
19018,2020,All,South Carolina,All,Non-Hispanic White,All,All,All,All,522350.0,528203.91667,199656.0,0.3822
19019,2020,All,South Carolina,Medicare & Medicaid,All,All,All,All,All,77716.0,73277.166667,31718.0,0.4081
19020,2020,All,South Carolina,Medicare Only,All,All,All,All,All,582582.0,597891.41667,217433.0,0.3732
19097,2021,All,South Carolina,All,All,All,All,All,All,641230.0,643959.91667,164963.0,0.2573
19098,2021,All,South Carolina,All,All,All,All,All,Rural,124403.0,124999.08333,28706.0,0.2308
19099,2021,All,South Carolina,All,All,All,All,All,Urban,516493.0,518609.0,136195.0,0.2637
19100,2021,0-64,South Carolina,All,All,All,All,0-64,All,66825.0,68020.333333,23849.0,0.3569
19101,2021,65-74,South Carolina,All,All,All,All,65-74,All,319339.0,322975.66667,76268.0,0.2388
19102,2021,75-84,South Carolina,All,All,All,All,75-84,All,189296.0,189555.5,47972.0,0.2534
19103,2021,85 and over,South Carolina,All,All,All,All,85 and over,All,65770.0,63408.416667,16874.0,0.2566
19104,2021,All,South Carolina,All,All,All,Aged,All,All,570472.0,572632.16667,139648.0,0.2448
19105,2021,All,South Carolina,All,All,All,Disabled,All,All,62581.0,64538.416667,22127.0,0.3536
19106,2021,All,South Carolina,All,All,All,ESRD,All,All,8177.0,6789.3333333,3188.0,0.3899
19107,2021,All,South Carolina,All,All,Female,All,All,All,359237.0,354125.75,98035.0,0.2729
19108,2021,All,South Carolina,All,All,Male,All,All,All,281993.0,289834.16667,66928.0,0.2373
19109,2021,All,South Carolina,All,American Indian/Alaska Native,All,All,All,All,339.0,346.25,137.0,0.4041
19110,2021,All,South Carolina,All,Asian/Pacific Islander,All,All,All,All,4481.0,4774.6666667,978.0,0.2183
19111,2021,All,South Carolina,All,Black/African American,All,All,All,All,101792.0,103160.33333,25009.0,0.2457
19112,2021,All,South Carolina,All,Hispanic,All,All,All,All,6894.0,7248.9166667,1792.0,0.2599
19113,2021,All,South Carolina,All,Non-Hispanic White,All,All,All,All,513415.0,513884.33333,133373.0,0.2598
19114,2021,All,South Carolina,Medicare & Medicaid,All,All,All,All,All,66811.0,61413.0,21776.0,0.3259
19115,2021,All,South Carolina,Medicare Only,All,All,All,All,All,574419.0,582546.91667,143187.0,0.2493
19192,2022,All,South Carolina,All,All,All,All,All,All,619770.0,621832.58333,128054.0,0.2066
19193,2022,All,South Carolina,All,All,All,All,All,Rural,113318.0,113636.16667,20788.0,0.1834
19194,2022,All,South Carolina,All,All,All,All,All,Urban,506139.0,507843.5,107219.0,0.2118
19195,2022,0-64,South Carolina,All,All,All,All,0-64,All,56880.0,58043.666667,16127.0,0.2835
19196,2022,65-74,South Carolina,All,All,All,All,65-74,All,302811.0,305599.41667,59000.0,0.1948
19197,2022,75-84,South Carolina,All,All,All,All,75-84,All,195365.0,195870.83333,39388.0,0.2016
19198,2022,85 and over,South Carolina,All,All,All,All,85 and over,All,64714.0,62318.666667,13539.0,0.2092
19199,2022,All,South Carolina,All,All,All,Aged,All,All,559384.0,560808.41667,110844.0,0.1982
19200,2022,All,South Carolina,All,All,All,Disabled,All,All,53431.0,55213.833333,14961.0,0.28
19201,2022,All,South Carolina,All,All,All,ESRD,All,All,6955.0,5810.3333333,2249.0,0.3234
19202,2022,All,South Carolina,All,All,Female,All,All,All,347535.0,342811.75,76879.0,0.2212
19203,2022,All,South Carolina,All,All,Male,All,All,All,272235.0,279020.83333,51175.0,0.188
19204,2022,All,South Carolina,All,American Indian/Alaska Native,All,All,All,All,298.0,300.16666667,88.0,0.2953
19205,2022,All,South Carolina,All,Asian/Pacific Islander,All,All,All,All,4531.0,4812.0,721.0,0.1591
19206,2022,All,South Carolina,All,Black/African American,All,All,All,All,91510.0,92473.833333,16946.0,0.1852
19207,2022,All,South Carolina,All,Hispanic,All,All,All,All,6756.0,7144.6666667,1401.0,0.2074
19208,2022,All,South Carolina,All,Non-Hispanic White,All,All,All,All,501773.0,501950.91667,105660.0,0.2106
19209,2022,All,South Carolina,Medicare & Medicaid,All,All,All,All,All,57993.0,53275.5,15321.0,0.2642
19210,2022,All,South Carolina,Medicare Only,All,All,All,All,All,561777.0,568557.08333,112733.0,0.2007
19287,2023,All,South Carolina,All,All,All,All,All,All,603792.0,606012.08333,100806.0,0.167
19288,2023,All,South Carolina,All,All,All,All,All,Rural,129779.0,130134.66667,20131.0,0.1551
19289,2023,All,South Carolina,All,All,All,All,All,Urban,473730.0,475567.16667,80646.0,0.1702
19290,2023,0-64,South Carolina,All,All,All,All,0-64,All,49136.0,50138.083333,11802.0,0.2402
19291,2023,65-74,South Carolina,All,All,All,All,65-74,All,291012.0,293548.66667,44913.0,0.1543
19292,2023,75-84,South Carolina,All,All,All,All,75-84,All,199386.0,200345.66667,32246.0,0.1617
19293,2023,85 and over,South Carolina,All,All,All,All,85 and over,All,64258.0,61979.666667,11845.0,0.1843
19294,2023,All,South Carolina,All,All,All,Aged,All,All,551358.0,552996.75,88022.0,0.1596
19295,2023,All,South Carolina,All,All,All,Disabled,All,All,46155.0,47738.666667,10894.0,0.236
19296,2023,All,South Carolina,All,All,All,ESRD,All,All,6279.0,5276.6666667,1890.0,0.301
19297,2023,All,South Carolina,All,All,Female,All,All,All,339029.0,334710.75,60910.0,0.1797
19298,2023,All,South Carolina,All,All,Male,All,All,All,264763.0,271301.33333,39896.0,0.1507
19299,2023,All,South Carolina,All,American Indian/Alaska Native,All,All,All,All,268.0,278.75,68.0,0.2537
19300,2023,All,South Carolina,All,Asian/Pacific Islander,All,All,All,All,4405.0,4739.75,554.0,0.1258
19301,2023,All,South Carolina,All,Black/African American,All,All,All,All,83776.0,85077.5,12739.0,0.1521
19302,2023,All,South Carolina,All,Hispanic,All,All,All,All,6786.0,7222.25,1179.0,0.1737
19303,2023,All,South Carolina,All,Non-Hispanic White,All,All,All,All,491698.0,491943.0,83442.0,0.1697
19304,2023,All,South Carolina,Medicare & Medicaid,All,All,All,All,All,51811.0,47691.0,11671.0,0.2253
19305,2023,All,South Carolina,Medicare Only,All,All,All,All,All,551981.0,558321.08333,89135.0,0.1615
19419,2020,All,South Dakota,All,All,All,All,All,All,118383.0,124379.91667,40049.0,0.3383
19420,2020,All,South Dakota,All,All,All,All,All,Rural,73659.0,77530.416667,24290.0,0.3298
19421,2020,All,South Dakota,All,All,All,All,All,Urban,44711.0,46827.833333,15753.0,0.3523
19422,2020,0-64,South Dakota,All,All,All,All,0-64,All,12465.0,13410.75,5863.0,0.4704
19423,2020,65-74,South Dakota,All,All,All,All,65-74,All,61905.0,66151.5,18633.0,0.301
19424,2020,75-84,South Dakota,All,All,All,All,75-84,All,29782.0,30822.666667,9950.0,0.3341
19425,2020,85 and over,South Dakota,All,All,All,All,85 and over,All,14231.0,13995.0,5603.0,0.3937
19426,2020,All,South Dakota,All,All,All,Aged,All,All,105376.0,110482.08333,33846.0,0.3212
19427,2020,All,South Dakota,All,All,All,Disabled,All,All,11928.0,12925.333333,5539.0,0.4644
19428,2020,All,South Dakota,All,All,All,ESRD,All,All,1079.0,972.5,664.0,0.6154
19429,2020,All,South Dakota,All,All,Female,All,All,All,64963.0,65979.833333,23188.0,0.3569
19430,2020,All,South Dakota,All,All,Male,All,All,All,53420.0,58400.083333,16861.0,0.3156
19431,2020,All,South Dakota,All,American Indian/Alaska Native,All,All,All,All,5674.0,5949.1666667,2438.0,0.4297
19432,2020,All,South Dakota,All,Asian/Pacific Islander,All,All,All,All,514.0,599.41666667,143.0,0.2782
19433,2020,All,South Dakota,All,Black/African American,All,All,All,All,510.0,593.25,173.0,0.3392
19434,2020,All,South Dakota,All,Hispanic,All,All,All,All,890.0,998.66666667,314.0,0.3528
19435,2020,All,South Dakota,All,Non-Hispanic White,All,All,All,All,108190.0,113422.75,36170.0,0.3343
19436,2020,All,South Dakota,Medicare & Medicaid,All,All,All,All,All,17670.0,17945.583333,8355.0,0.4728
19437,2020,All,South Dakota,Medicare Only,All,All,All,All,All,100713.0,106434.33333,31694.0,0.3147
19514,2021,All,South Dakota,All,All,All,All,All,All,117782.0,121894.08333,21372.0,0.1815
19515,2021,All,South Dakota,All,All,All,All,All,Rural,73517.0,76099.166667,14223.0,0.1935
19516,2021,All,South Dakota,All,All,All,All,All,Urban,44252.0,45779.75,7144.0,0.1614
19517,2021,0-64,South Dakota,All,All,All,All,0-64,All,11616.0,12379.833333,3859.0,0.3322
19518,2021,65-74,South Dakota,All,All,All,All,65-74,All,62694.0,65681.833333,9641.0,0.1538
19519,2021,75-84,South Dakota,All,All,All,All,75-84,All,30058.0,30684.166667,5148.0,0.1713
19520,2021,85 and over,South Dakota,All,All,All,All,85 and over,All,13414.0,13148.25,2724.0,0.2031
19521,2021,All,South Dakota,All,All,All,Aged,All,All,105632.0,109030.58333,17268.0,0.1635
19522,2021,All,South Dakota,All,All,All,Disabled,All,All,11119.0,11932.75,3634.0,0.3268
19523,2021,All,South Dakota,All,All,All,ESRD,All,All,1031.0,930.75,470.0,0.4559
19524,2021,All,South Dakota,All,All,Female,All,All,All,64414.0,64581.166667,12324.0,0.1913
19525,2021,All,South Dakota,All,All,Male,All,All,All,53368.0,57312.916667,9048.0,0.1695
19526,2021,All,South Dakota,All,American Indian/Alaska Native,All,All,All,All,5366.0,5549.0,1466.0,0.2732
19527,2021,All,South Dakota,All,Asian/Pacific Islander,All,All,All,All,544.0,607.66666667,81.0,0.1489
19528,2021,All,South Dakota,All,Black/African American,All,All,All,All,508.0,568.58333333,87.0,0.1713
19529,2021,All,South Dakota,All,Hispanic,All,All,All,All,905.0,991.83333333,188.0,0.2077
19530,2021,All,South Dakota,All,Non-Hispanic White,All,All,All,All,107663.0,111233.08333,19064.0,0.1771
19531,2021,All,South Dakota,Medicare & Medicaid,All,All,All,All,All,16828.0,16910.5,5356.0,0.3183
19532,2021,All,South Dakota,Medicare Only,All,All,All,All,All,100954.0,104983.58333,16016.0,0.1586
19609,2022,All,South Dakota,All,All,All,All,All,All,114116.0,117948.83333,16092.0,0.141
19610,2022,All,South Dakota,All,All,All,All,All,Rural,71626.0,74040.833333,11532.0,0.161
19611,2022,All,South Dakota,All,All,All,All,All,Urban,42480.0,43892.083333,4554.0,0.1072
19612,2022,0-64,South Dakota,All,All,All,All,0-64,All,10657.0,11302.916667,2687.0,0.2521
19613,2022,65-74,South Dakota,All,All,All,All,65-74,All,60469.0,63212.166667,7593.0,0.1256
19614,2022,75-84,South Dakota,All,All,All,All,75-84,All,30138.0,30925.75,4137.0,0.1373
19615,2022,85 and over,South Dakota,All,All,All,All,85 and over,All,12852.0,12508.0,1675.0,0.1303
19616,2022,All,South Dakota,All,All,All,Aged,All,All,102953.0,106191.0,13213.0,0.1283
19617,2022,All,South Dakota,All,All,All,Disabled,All,All,10201.0,10896.666667,2509.0,0.246
19618,2022,All,South Dakota,All,All,All,ESRD,All,All,962.0,861.16666667,370.0,0.3846
19619,2022,All,South Dakota,All,All,Female,All,All,All,62354.0,62361.5,9014.0,0.1446
19620,2022,All,South Dakota,All,All,Male,All,All,All,51762.0,55587.333333,7078.0,0.1367
19621,2022,All,South Dakota,All,American Indian/Alaska Native,All,All,All,All,4991.0,5100.6666667,952.0,0.1907
19622,2022,All,South Dakota,All,Asian/Pacific Islander,All,All,All,All,556.0,626.83333333,67.0,0.1205
19623,2022,All,South Dakota,All,Black/African American,All,All,All,All,499.0,555.16666667,64.0,0.1283
19624,2022,All,South Dakota,All,Hispanic,All,All,All,All,949.0,1012.75,145.0,0.1528
19625,2022,All,South Dakota,All,Non-Hispanic White,All,All,All,All,104253.0,107648.66667,14448.0,0.1386
19626,2022,All,South Dakota,Medicare & Medicaid,All,All,All,All,All,15985.0,15881.416667,3569.0,0.2233
19627,2022,All,South Dakota,Medicare Only,All,All,All,All,All,98131.0,102067.41667,12523.0,0.1276
19704,2023,All,South Dakota,All,All,All,All,All,All,109977.0,113653.25,13349.0,0.1214
19705,2023,All,South Dakota,All,All,All,All,All,Rural,69067.0,71295.416667,10055.0,0.1456
19706,2023,All,South Dakota,All,All,All,All,All,Urban,40898.0,42343.0,3292.0,0.0805
19707,2023,0-64,South Dakota,All,All,All,All,0-64,All,9676.0,10118.333333,2116.0,0.2187
19708,2023,65-74,South Dakota,All,All,All,All,65-74,All,57722.0,60358.666667,6270.0,0.1086
19709,2023,75-84,South Dakota,All,All,All,All,75-84,All,30122.0,31050.916667,3573.0,0.1186
19710,2023,85 and over,South Dakota,All,All,All,All,85 and over,All,12457.0,12125.333333,1390.0,0.1116
19711,2023,All,South Dakota,All,All,All,Aged,All,All,99793.0,103077.16667,11057.0,0.1108
19712,2023,All,South Dakota,All,All,All,Disabled,All,All,9260.0,9760.0,1982.0,0.214
19713,2023,All,South Dakota,All,All,All,ESRD,All,All,924.0,816.08333333,310.0,0.3355
19714,2023,All,South Dakota,All,All,Female,All,All,All,60060.0,59959.583333,7324.0,0.1219
19715,2023,All,South Dakota,All,All,Male,All,All,All,49917.0,53693.666667,6025.0,0.1207
19716,2023,All,South Dakota,All,American Indian/Alaska Native,All,All,All,All,4453.0,4599.1666667,740.0,0.1662
19717,2023,All,South Dakota,All,Asian/Pacific Islander,All,All,All,All,571.0,626.91666667,56.0,0.0981
19718,2023,All,South Dakota,All,Black/African American,All,All,All,All,461.0,512.25,58.0,0.1258
19719,2023,All,South Dakota,All,Hispanic,All,All,All,All,933.0,1004.4166667,122.0,0.1308
19720,2023,All,South Dakota,All,Non-Hispanic White,All,All,All,All,100328.0,103617.33333,11996.0,0.1196
19721,2023,All,South Dakota,Medicare & Medicaid,All,All,All,All,All,14499.0,14241.333333,2818.0,0.1944
19722,2023,All,South Dakota,Medicare Only,All,All,All,All,All,95478.0,99411.916667,10531.0,0.1103
19837,2020,All,Tennessee,All,All,All,All,All,All,684874.0,700553.5,212110.0,0.3097
19838,2020,All,Tennessee,All,All,All,All,All,Rural,234605.0,239421.66667,66802.0,0.2847
19839,2020,All,Tennessee,All,All,All,All,All,Urban,449498.0,460286.16667,145065.0,0.3227
19840,2020,0-64,Tennessee,All,All,All,All,0-64,All,88549.0,91824.166667,38250.0,0.432
19841,2020,65-74,Tennessee,All,All,All,All,65-74,All,335473.0,347160.66667,96280.0,0.287
19842,2020,75-84,Tennessee,All,All,All,All,75-84,All,185356.0,187865.08333,54965.0,0.2965
19843,2020,85 and over,Tennessee,All,All,All,All,85 and over,All,75496.0,73703.583333,22615.0,0.2996
19844,2020,All,Tennessee,All,All,All,Aged,All,All,591791.0,604633.91667,171821.0,0.2903
19845,2020,All,Tennessee,All,All,All,Disabled,All,All,83524.0,87267.083333,36008.0,0.4311
19846,2020,All,Tennessee,All,All,All,ESRD,All,All,9559.0,8652.5,4281.0,0.4479
19847,2020,All,Tennessee,All,All,Female,All,All,All,385568.0,385647.66667,127147.0,0.3298
19848,2020,All,Tennessee,All,All,Male,All,All,All,299306.0,314905.83333,84963.0,0.2839
19849,2020,All,Tennessee,All,American Indian/Alaska Native,All,All,All,All,364.0,397.16666667,140.0,0.3846
19850,2020,All,Tennessee,All,Asian/Pacific Islander,All,All,All,All,4601.0,5257.8333333,1172.0,0.2547
19851,2020,All,Tennessee,All,Black/African American,All,All,All,All,66139.0,69093.25,21600.0,0.3266
19852,2020,All,Tennessee,All,Hispanic,All,All,All,All,6059.0,6883.0,1870.0,0.3086
19853,2020,All,Tennessee,All,Non-Hispanic White,All,All,All,All,595424.0,606119.66667,183624.0,0.3084
19854,2020,All,Tennessee,Medicare & Medicaid,All,All,All,All,All,106245.0,102356.0,42795.0,0.4028
19855,2020,All,Tennessee,Medicare Only,All,All,All,All,All,578629.0,598197.5,169315.0,0.2926
19932,2021,All,Tennessee,All,All,All,All,All,All,661018.0,670097.0,138693.0,0.2098
19933,2021,All,Tennessee,All,All,All,All,All,Rural,223180.0,225716.91667,42720.0,0.1914
19934,2021,All,Tennessee,All,All,All,All,All,Urban,437073.0,443564.5,95826.0,0.2192
19935,2021,0-64,Tennessee,All,All,All,All,0-64,All,76676.0,79198.583333,27265.0,0.3556
19936,2021,65-74,Tennessee,All,All,All,All,65-74,All,325468.0,333087.66667,61691.0,0.1895
19937,2021,75-84,Tennessee,All,All,All,All,75-84,All,186902.0,188075.0,35606.0,0.1905
19938,2021,85 and over,Tennessee,All,All,All,All,85 and over,All,71972.0,69735.75,14131.0,0.1963
19939,2021,All,Tennessee,All,All,All,Aged,All,All,580306.0,587418.5,110089.0,0.1897
19940,2021,All,Tennessee,All,All,All,Disabled,All,All,72559.0,75779.166667,25915.0,0.3572
19941,2021,All,Tennessee,All,All,All,ESRD,All,All,8153.0,6899.3333333,2689.0,0.3298
19942,2021,All,Tennessee,All,All,Female,All,All,All,372694.0,369665.5,85086.0,0.2283
